//Library.txt
//	version 1.0

//This file contains PrIMe-recommended thermochemistry data as of 01-Jul-2009 16:47:18
//All data was converted from NASA-7 polynomial format (unless otherwise noted)
//All uncertainty values were assigned values of 0.0

//Name	Hf298	S298	Cp300	Cp400	Cp500	Cp600	Cp800	Cp1000	Cp1500	dH	dS	dCp	Notes

//Units
//H: kcal/mol
//S and Cp: cal/mol/K

//s00009927	-10.9701	46.0646	8.5315	9.2368	10.0361	10.8347	12.2487	13.5096	15.8722	0.0	0.0	0.0	
//s00010069	85.2952	43.3053	6.9764	6.9777	6.9982	7.0454	7.2242	7.4742	8.0656	0.0	0.0	0.0	
//s00010071	59.6283	53.6481	8.2915	8.7969	9.3698	9.9216	10.7975	11.4748	12.4736	0.0	0.0	0.0	
//s00010076	25.3925	52.7907	8.1018	8.4776	8.9841	9.5359	10.5665	11.4163	13.2067	0.0	0.0	0.0	
s00010102	9.4021	43.9063	7.1402	7.0675	7.0458	7.0581	7.1493	7.3353	7.8741	0.0	0.0	0.0	
s00010103	2.9984	54.7475	8.3476	8.8852	9.4641	9.9944	10.7704	11.3791	12.4826	0.0	0.0	0.0	
//s00010227	112.9602	36.6336	4.9675	4.9675	4.9675	4.9675	4.9675	4.9674	4.9718	0.0	0.0	0.0	
//s00010231	-0.00069005	45.7646	6.9485	7.0068	7.0824	7.1901	7.5026	7.8294	8.3178	0.0	0.0	0.0	Neither TRange included 298K!
//s00010234	19.4994	52.574	9.2514	10.2062	10.9663	11.5845	12.535	13.1973	14.1027	0.0	0.0	0.0	
//s00010245	21.8094	50.3605	7.1356	7.1606	7.2872	7.4644	7.8324	8.1228	8.5354	0.0	0.0	0.0	
//s00010246	8.1701	57.3913	8.8983	9.6673	10.424	11.0924	12.0469	12.6693	13.4292	0.0	0.0	0.0	
s00010285	59.547	38.4879	5.2338	5.1292	5.0777	5.0517	5.0156	5.0005	4.9819	0.0	0.0	0.0	
s00010295	-0.0010244	49.0236	7.0233	7.1986	7.4285	7.6673	8.0656	8.3363	8.7407	0.0	0.0	0.0	
//s00010451	104.8354	48.4238	6.9683	7.0374	7.1588	7.3187	7.6883	7.9923	8.4849	0.0	0.0	0.0	
//s00010469	-0.00030853	1.3692	2.0532	2.8275	3.4882	4.0233	4.7402	5.1678	5.7015	0.0	0.0	0.0	
